sku,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label
V0200807,coche-teledirigido-ferrari-458-speciale-114.jpg,coche-teledirigido-ferrari-458-speciale-114 imagen,coche-teledirigido-ferrari-458-speciale-114.jpg,coche-teledirigido-ferrari-458-speciale-114 imagen,coche-teledirigido-ferrari-458-speciale-114.jpg,coche-teledirigido-ferrari-458-speciale-114 imagen
S0400380,calculadora-canon-mp1211-ltsc.jpg,calculadora-canon-mp1211-ltsc imagen,calculadora-canon-mp1211-ltsc.jpg,calculadora-canon-mp1211-ltsc imagen,calculadora-canon-mp1211-ltsc.jpg,calculadora-canon-mp1211-ltsc imagen
S0400479,calculadora-canon-mp121-mg.jpg,calculadora-canon-mp121-mg imagen,calculadora-canon-mp121-mg.jpg,calculadora-canon-mp121-mg imagen,calculadora-canon-mp121-mg.jpg,calculadora-canon-mp121-mg imagen
S0400524,calculadora-casio-ms-6nc-rosa.jpg,calculadora-casio-ms-6nc-rosa imagen,calculadora-casio-ms-6nc-rosa.jpg,calculadora-casio-ms-6nc-rosa imagen,calculadora-casio-ms-6nc-rosa.jpg,calculadora-casio-ms-6nc-rosa imagen
S0400128,calculadora-casio-fx-82ms-negro.jpg,calculadora-casio-fx-82ms-negro imagen,calculadora-casio-fx-82ms-negro.jpg,calculadora-casio-fx-82ms-negro imagen,calculadora-casio-fx-82ms-negro.jpg,calculadora-casio-fx-82ms-negro imagen
S0400899,calculadora-casio-sl-305eco.jpg,calculadora-casio-sl-305eco imagen,calculadora-casio-sl-305eco.jpg,calculadora-casio-sl-305eco imagen,calculadora-casio-sl-305eco.jpg,calculadora-casio-sl-305eco imagen
S0400906,calculadora-casio-fx-570-spx-negro.jpg,calculadora-casio-fx-570-spx-negro imagen,calculadora-casio-fx-570-spx-negro.jpg,calculadora-casio-fx-570-spx-negro imagen,calculadora-casio-fx-570-spx-negro.jpg,calculadora-casio-fx-570-spx-negro imagen
S0400959,vigilabebes-motorola-mbp11-300-m-blanco.jpg,vigilabebes-motorola-mbp11-300-m-blanco imagen,vigilabebes-motorola-mbp11-300-m-blanco.jpg,vigilabebes-motorola-mbp11-300-m-blanco imagen,vigilabebes-motorola-mbp11-300-m-blanco.jpg,vigilabebes-motorola-mbp11-300-m-blanco imagen
S0401519,calculadora-casio-fx-82-spx-negro.jpg,calculadora-casio-fx-82-spx-negro imagen,calculadora-casio-fx-82-spx-negro.jpg,calculadora-casio-fx-82-spx-negro imagen,calculadora-casio-fx-82-spx-negro.jpg,calculadora-casio-fx-82-spx-negro imagen
S0401769,vigilabebes-samsung-sew-3036-35.jpg,vigilabebes-samsung-sew-3036-35 imagen,vigilabebes-samsung-sew-3036-35.jpg,vigilabebes-samsung-sew-3036-35 imagen,vigilabebes-samsung-sew-3036-35.jpg,vigilabebes-samsung-sew-3036-35 imagen
S0401913,vigilabebes-alcatel-bb510-baby-link-24.jpg,vigilabebes-alcatel-bb510-baby-link-24 imagen,vigilabebes-alcatel-bb510-baby-link-24.jpg,vigilabebes-alcatel-bb510-baby-link-24 imagen,vigilabebes-alcatel-bb510-baby-link-24.jpg,vigilabebes-alcatel-bb510-baby-link-24 imagen
V0200825,oso-de-peluche-gigante.jpg,oso-de-peluche-gigante imagen,oso-de-peluche-gigante.jpg,oso-de-peluche-gigante imagen,oso-de-peluche-gigante.jpg,oso-de-peluche-gigante imagen
V0200826,oso-de-peluche-gigante.jpg,oso-de-peluche-gigante imagen,oso-de-peluche-gigante.jpg,oso-de-peluche-gigante imagen,oso-de-peluche-gigante.jpg,oso-de-peluche-gigante imagen
S0402652,vigilabebes-alcatel-bl700.jpg,vigilabebes-alcatel-bl700 imagen,vigilabebes-alcatel-bl700.jpg,vigilabebes-alcatel-bl700 imagen,vigilabebes-alcatel-bl700.jpg,vigilabebes-alcatel-bl700 imagen
S0402679,vigilabebes-alcatel-baby-link-200.jpg,vigilabebes-alcatel-baby-link-200 imagen,vigilabebes-alcatel-baby-link-200.jpg,vigilabebes-alcatel-baby-link-200 imagen,vigilabebes-alcatel-baby-link-200.jpg,vigilabebes-alcatel-baby-link-200 imagen
S0401964,calculadora-canon-cc-10.jpg,calculadora-canon-cc-10 imagen,calculadora-canon-cc-10.jpg,calculadora-canon-cc-10 imagen,calculadora-canon-cc-10.jpg,calculadora-canon-cc-10 imagen
S0401985,vigilabebes-brigmton.jpg,vigilabebes-brigmton imagen,vigilabebes-brigmton.jpg,vigilabebes-brigmton imagen,vigilabebes-brigmton.jpg,vigilabebes-brigmton imagen
V0200951,asiento-de-inodoro-portatil-para-ninos.jpg,asiento-de-inodoro-portatil-para-ninos imagen,asiento-de-inodoro-portatil-para-ninos.jpg,asiento-de-inodoro-portatil-para-ninos imagen,asiento-de-inodoro-portatil-para-ninos.jpg,asiento-de-inodoro-portatil-para-ninos imagen
V0200952,mosquitera-para-cuna-baby.jpg,mosquitera-para-cuna-baby imagen,mosquitera-para-cuna-baby.jpg,mosquitera-para-cuna-baby imagen,mosquitera-para-cuna-baby.jpg,mosquitera-para-cuna-baby imagen
